city,date,hoyr,aqi,air_quality_level,pm25
北京,2019-10-01,,73.0,良,51.0
北京,2019-10-02,,71.0,良,50.0
北京,2019-10-03,,85.0,良,56.0
北京,2019-10-04,,24.0,优,13.0
北京,2019-10-05,,16.0,优,6.0
北京,2019-10-06,,33.0,优,21.0
北京,2019-10-07,,55.0,良,39.0
北京,2019-10-08,,23.0,优,6.0
北京,2019-10-09,,52.0,良,32.0
北京,2019-10-10,,65.0,良,46.0
北京,2019-10-11,,69.0,良,43.0
北京,2019-10-12,,60.0,良,27.0
北京,2019-10-13,,48.0,优,23.0
北京,2019-10-14,,22.0,优,8.0
北京,2019-10-15,,31.0,优,15.0
北京,2019-10-16,,43.0,优,26.0
北京,2019-10-17,,74.0,良,53.0
北京,2019-10-18,,79.0,良,58.0
北京,2019-10-19,,160.0,中度污染,121.0
北京,2019-10-20,,140.0,轻度污染,84.0
北京,2019-10-21,,47.0,优,16.0
北京,2019-10-22,,73.0,良,42.0
北京,2019-10-23,,103.0,轻度污染,77.0
北京,2019-10-24,,95.0,良,70.0
北京,2019-10-25,,21.0,优,7.0
北京,2019-10-26,,45.0,优,28.0
北京,2019-10-27,,71.0,良,52.0
北京,2019-10-28,,131.0,轻度污染,28.0
北京,2019-10-29,,63.0,良,30.0
北京,2019-10-30,,82.0,良,53.0
北京,2019-10-31,,66.0,良,37.0
北京,2019-11-01,,60.0,良,26.0
北京,2019-11-02,,51.0,良,27.0
北京,2019-11-03,,53.0,良,32.0
北京,2019-11-04,,70.0,良,49.0
北京,2019-11-05,,67.0,良,44.0
北京,2019-11-06,,68.0,良,44.0
北京,2019-11-07,,47.0,优,25.0
北京,2019-11-08,,61.0,良,37.0
北京,2019-11-09,,111.0,轻度污染,80.0
北京,2019-11-10,,80.0,良,36.0
北京,2019-11-11,,48.0,优,16.0
北京,2019-11-12,,76.0,良,51.0
北京,2019-11-13,,50.0,优,9.0
北京,2019-11-14,,52.0,良,25.0
北京,2019-11-15,,64.0,良,35.0
北京,2019-11-16,,67.0,良,47.0
北京,2019-11-17,,137.0,轻度污染,55.0
北京,2019-11-18,,76.0,良,19.0
北京,2019-11-19,,53.0,良,19.0
北京,2019-11-20,,87.0,良,59.0
北京,2019-11-21,,118.0,轻度污染,89.0
北京,2019-11-22,,179.0,中度污染,136.0
北京,2019-11-23,,183.0,中度污染,138.0
北京,2019-11-24,,31.0,优,7.0
北京,2019-11-25,,28.0,优,12.0
北京,2019-11-26,,62.0,良,38.0
北京,2019-11-27,,25.0,优,7.0
北京,2019-11-28,,58.0,良,34.0
北京,2019-11-29,,79.0,良,57.0
北京,2019-11-30,,82.0,良,58.0
北京,2019-12-01,,29.0,优,11.0
北京,2019-12-02,,26.0,优,9.0
北京,2019-12-03,,43.0,优,15.0
北京,2019-12-04,,33.0,优,12.0
北京,2019-12-05,,37.0,优,21.0
北京,2019-12-06,,69.0,良,48.0
北京,2019-12-07,,71.0,良,51.0
北京,2019-12-08,,181.0,中度污染,139.0
北京,2019-12-09,,231.0,重度污染,181.0
北京,2019-12-10,,136.0,轻度污染,103.0
北京,2019-12-11,,20.0,优,6.0
北京,2019-12-12,,35.0,优,18.0
北京,2019-12-13,,44.0,优,22.0
北京,2019-12-14,,28.0,优,13.0
北京,2019-12-15,,68.0,良,48.0
北京,2019-12-16,,92.0,良,68.0
北京,2019-12-17,,22.0,优,11.0
北京,2019-12-18,,28.0,优,18.0
北京,2019-12-19,,26.0,优,12.0
北京,2019-12-20,,33.0,优,18.0
北京,2019-12-21,,63.0,良,44.0
北京,2019-12-22,,84.0,良,62.0
北京,2019-12-23,,66.0,良,47.0
北京,2019-12-24,,109.0,轻度污染,82.0
北京,2019-12-25,,82.0,良,61.0
北京,2019-12-26,,43.0,优,15.0
北京,2019-12-27,,68.0,良,37.0
北京,2019-12-28,,102.0,轻度污染,75.0
北京,2019-12-29,,128.0,轻度污染,93.0
北京,2019-12-30,,35.0,优,7.0
北京,2019-12-31,,33.0,优,20.0
唐山,2019-01-01,,100.0,良,74.0
唐山,2019-01-02,,106.0,轻度污染,78.0
唐山,2019-01-03,,184.0,中度污染,142.0
唐山,2019-01-04,,119.0,轻度污染,83.0
唐山,2019-01-05,,65.0,良,39.0
唐山,2019-01-06,,88.0,良,61.0
唐山,2019-01-07,,112.0,轻度污染,80.0
唐山,2019-01-08,,67.0,良,41.0
唐山,2019-01-09,,72.0,良,48.0
唐山,2019-01-10,,125.0,轻度污染,94.0
唐山,2019-01-11,,276.0,重度污染,225.0
唐山,2019-01-12,,330.0,严重污染,279.0
唐山,2019-01-13,,277.0,重度污染,230.0
唐山,2019-01-14,,241.0,重度污染,193.0
唐山,2019-01-15,,73.0,良,27.0
唐山,2019-01-16,,78.0,良,49.0
唐山,2019-01-17,,111.0,轻度污染,82.0
唐山,2019-01-18,,205.0,重度污染,156.0
唐山,2019-01-19,,112.0,轻度污染,77.0
唐山,2019-01-20,,56.0,良,31.0
唐山,2019-01-21,,68.0,良,39.0
唐山,2019-01-22,,93.0,良,61.0
唐山,2019-01-23,,69.0,良,42.0
唐山,2019-01-24,,87.0,良,61.0
唐山,2019-01-25,,70.0,良,47.0
唐山,2019-01-26,,62.0,良,38.0
唐山,2019-01-27,,103.0,轻度污染,75.0
唐山,2019-01-28,,58.0,良,33.0
唐山,2019-01-29,,101.0,轻度污染,71.0
唐山,2019-01-30,,131.0,轻度污染,87.0
唐山,2019-01-31,,45.0,优,23.0
唐山,2019-02-01,,113.0,轻度污染,82.0
唐山,2019-02-02,,171.0,中度污染,131.0
唐山,2019-02-03,,144.0,轻度污染,83.0
唐山,2019-02-04,,133.0,轻度污染,96.0
唐山,2019-02-05,,182.0,中度污染,86.0
唐山,2019-02-06,,67.0,良,40.0
唐山,2019-02-07,,49.0,优,25.0
唐山,2019-02-08,,64.0,良,43.0
唐山,2019-02-09,,50.0,优,32.0
唐山,2019-02-10,,60.0,良,40.0
唐山,2019-02-11,,104.0,轻度污染,77.0
唐山,2019-02-12,,91.0,良,53.0
唐山,2019-02-13,,66.0,良,43.0
唐山,2019-02-14,,60.0,良,41.0
唐山,2019-02-15,,50.0,优,26.0
唐山,2019-02-16,,42.0,优,22.0
唐山,2019-02-17,,50.0,优,31.0
唐山,2019-02-18,,91.0,良,67.0
唐山,2019-02-19,,149.0,轻度污染,113.0
唐山,2019-02-20,,116.0,轻度污染,86.0
唐山,2019-02-21,,143.0,轻度污染,108.0
唐山,2019-02-22,,240.0,重度污染,192.0
唐山,2019-02-23,,135.0,轻度污染,101.0
唐山,2019-02-24,,111.0,轻度污染,81.0
唐山,2019-02-25,,76.0,良,47.0
唐山,2019-02-26,,90.0,良,60.0
唐山,2019-02-27,,96.0,良,70.0
唐山,2019-02-28,,158.0,中度污染,121.0
唐山,2019-03-01,,209.0,重度污染,160.0
唐山,2019-03-02,,165.0,中度污染,124.0
唐山,2019-03-03,,166.0,中度污染,125.0
唐山,2019-03-04,,167.0,中度污染,128.0
唐山,2019-03-05,,193.0,中度污染,149.0
唐山,2019-03-06,,59.0,良,23.0
唐山,2019-03-07,,63.0,良,41.0
唐山,2019-03-08,,77.0,良,53.0
唐山,2019-03-09,,116.0,轻度污染,87.0
唐山,2019-03-10,,106.0,轻度污染,79.0
唐山,2019-03-11,,85.0,良,51.0
唐山,2019-03-12,,46.0,优,15.0
唐山,2019-03-13,,53.0,良,24.0
唐山,2019-03-14,,62.0,良,31.0
唐山,2019-03-15,,46.0,优,15.0
唐山,2019-03-16,,76.0,良,42.0
唐山,2019-03-17,,90.0,良,61.0
唐山,2019-03-18,,123.0,轻度污染,88.0
唐山,2019-03-19,,131.0,轻度污染,98.0
唐山,2019-03-20,,92.0,良,67.0
唐山,2019-03-21,,47.0,优,24.0
唐山,2019-03-22,,54.0,良,31.0
唐山,2019-03-23,,41.0,优,16.0
唐山,2019-03-24,,69.0,良,34.0
唐山,2019-03-25,,72.0,良,40.0
唐山,2019-03-26,,153.0,中度污染,44.0
唐山,2019-03-27,,94.0,良,57.0
唐山,2019-03-28,,54.0,良,22.0
唐山,2019-03-29,,64.0,良,32.0
唐山,2019-03-30,,47.0,优,15.0
唐山,2019-03-31,,49.0,优,21.0
唐山,2019-04-01,,70.0,良,35.0
唐山,2019-04-02,,72.0,良,39.0
唐山,2019-04-03,,76.0,良,45.0
唐山,2019-04-04,,129.0,轻度污染,90.0
唐山,2019-04-05,,221.0,重度污染,31.0
唐山,2019-04-06,,80.0,良,27.0
唐山,2019-04-07,,73.0,良,27.0
唐山,2019-04-08,,67.0,良,28.0
唐山,2019-04-09,,58.0,良,23.0
唐山,2019-04-10,,55.0,良,29.0
唐山,2019-04-11,,67.0,良,45.0
唐山,2019-04-12,,94.0,良,67.0
唐山,2019-04-13,,161.0,中度污染,122.0
唐山,2019-04-14,,74.0,良,37.0
唐山,2019-04-15,,74.0,良,36.0
唐山,2019-04-16,,95.0,良,66.0
唐山,2019-04-17,,108.0,轻度污染,68.0
唐山,2019-04-18,,158.0,中度污染,48.0
唐山,2019-04-19,,69.0,良,26.0
唐山,2019-04-20,,58.0,良,33.0
唐山,2019-04-21,,99.0,良,66.0
唐山,2019-04-22,,122.0,轻度污染,92.0
唐山,2019-04-23,,125.0,轻度污染,94.0
唐山,2019-04-24,,71.0,良,39.0
唐山,2019-04-25,,42.0,优,19.0
唐山,2019-04-26,,55.0,良,30.0
唐山,2019-04-27,,59.0,良,40.0
唐山,2019-04-28,,75.0,良,54.0
唐山,2019-04-29,,96.0,良,70.0
唐山,2019-04-30,,114.0,轻度污染,73.0
唐山,2019-05-01,,60.0,良,25.0
唐山,2019-05-02,,66.0,良,25.0
唐山,2019-05-03,,88.0,良,40.0
唐山,2019-05-04,,99.0,良,44.0
唐山,2019-05-05,,73.0,良,28.0
唐山,2019-05-06,,59.0,良,20.0
唐山,2019-05-07,,62.0,良,28.0
唐山,2019-05-08,,85.0,良,53.0
唐山,2019-05-09,,128.0,轻度污染,95.0
唐山,2019-05-10,,101.0,轻度污染,60.0
唐山,2019-05-11,,143.0,轻度污染,89.0
唐山,2019-05-12,,118.0,轻度污染,78.0
唐山,2019-05-13,,78.0,良,28.0
唐山,2019-05-14,,103.0,轻度污染,45.0
唐山,2019-05-15,,130.0,轻度污染,64.0
唐山,2019-05-16,,106.0,轻度污染,72.0
唐山,2019-05-17,,69.0,良,42.0
唐山,2019-05-18,,51.0,良,28.0
唐山,2019-05-19,,68.0,良,33.0
唐山,2019-05-20,,45.0,优,13.0
唐山,2019-05-21,,51.0,良,16.0
唐山,2019-05-22,,68.0,良,23.0
唐山,2019-05-23,,129.0,轻度污染,61.0
唐山,2019-05-24,,133.0,轻度污染,73.0
唐山,2019-05-25,,123.0,轻度污染,64.0
唐山,2019-05-26,,78.0,良,56.0
唐山,2019-05-27,,44.0,优,11.0
唐山,2019-05-28,,52.0,良,14.0
唐山,2019-05-29,,98.0,良,43.0
唐山,2019-05-30,,75.0,良,31.0
唐山,2019-05-31,,48.0,优,13.0
唐山,2019-06-01,,69.0,良,28.0
唐山,2019-06-02,,108.0,轻度污染,52.0
唐山,2019-06-03,,97.0,良,51.0
唐山,2019-06-04,,68.0,良,44.0
唐山,2019-06-05,,100.0,良,70.0
唐山,2019-06-06,,93.0,良,68.0
唐山,2019-06-07,,89.0,良,49.0
唐山,2019-06-08,,84.0,良,47.0
唐山,2019-06-09,,66.0,良,38.0
唐山,2019-06-10,,74.0,良,37.0
唐山,2019-06-11,,80.0,良,58.0
唐山,2019-06-14,,52.0,良,24.0
唐山,2019-06-15,,67.0,良,38.0
唐山,2019-06-17,,75.0,良,42.0
唐山,2019-06-18,,106.0,轻度污染,63.0
唐山,2019-06-19,,80.0,良,53.0
唐山,2019-06-20,,101.0,轻度污染,60.0
唐山,2019-06-25,,111.0,轻度污染,38.0
唐山,2019-06-26,,74.0,良,28.0
唐山,2019-06-27,,115.0,轻度污染,52.0
唐山,2019-06-28,,75.0,良,36.0
唐山,2019-06-29,,81.0,良,40.0
唐山,2019-06-30,,58.0,良,25.0
唐山,2019-07-01,,67.0,良,27.0
唐山,2019-07-02,,67.0,良,35.0
唐山,2019-07-03,,94.0,良,33.0
唐山,2019-07-04,,115.0,轻度污染,34.0
唐山,2019-07-05,,88.0,良,42.0
唐山,2019-07-06,,58.0,良,31.0
唐山,2019-07-07,,59.0,良,37.0
唐山,2019-07-12,,71.0,良,34.0
唐山,2019-07-13,,67.0,良,35.0
唐山,2019-07-14,,82.0,良,56.0
唐山,2019-07-15,,85.0,良,47.0
唐山,2019-07-16,,57.0,良,34.0
唐山,2019-07-17,,75.0,良,54.0
唐山,2019-07-18,,76.0,良,53.0
唐山,2019-07-19,,57.0,良,34.0
唐山,2019-07-20,,59.0,良,40.0
唐山,2019-07-21,,90.0,良,60.0
唐山,2019-07-22,,80.0,良,53.0
唐山,2019-07-23,,56.0,良,36.0
唐山,2019-07-24,,83.0,良,47.0
唐山,2019-07-25,,72.0,良,43.0
唐山,2019-07-26,,70.0,良,40.0
唐山,2019-08-06,,44.0,优,23.0
唐山,2019-08-07,,56.0,良,32.0
唐山,2019-08-08,,78.0,良,38.0
唐山,2019-08-09,,57.0,良,29.0
唐山,2019-08-10,,40.0,优,23.0
唐山,2019-08-11,,28.0,优,14.0
唐山,2019-08-21,,49.0,优,23.0
唐山,2019-08-22,,46.0,优,19.0
唐山,2019-08-23,,48.0,优,18.0
唐山,2019-08-24,,66.0,良,23.0
唐山,2019-08-25,,57.0,良,23.0
唐山,2019-08-26,,75.0,良,52.0
唐山,2019-08-27,,76.0,良,50.0
唐山,2019-08-28,,43.0,优,12.0
唐山,2019-09-01,,63.0,良,25.0
唐山,2019-09-02,,88.0,良,42.0
唐山,2019-09-03,,92.0,良,53.0
唐山,2019-09-04,,88.0,良,50.0
唐山,2019-09-05,,82.0,良,42.0
唐山,2019-09-06,,86.0,良,52.0
唐山,2019-09-07,,126.0,轻度污染,83.0
唐山,2019-09-08,,111.0,轻度污染,65.0
唐山,2019-09-09,,113.0,轻度污染,81.0
唐山,2019-09-10,,52.0,良,18.0
唐山,2019-09-11,,66.0,良,24.0
唐山,2019-09-12,,62.0,良,28.0
唐山,2019-09-13,,39.0,优,25.0
唐山,2019-09-14,,59.0,良,32.0
唐山,2019-09-15,,75.0,良,45.0
唐山,2019-09-16,,55.0,良,24.0
唐山,2019-09-17,,59.0,良,25.0
唐山,2019-09-18,,52.0,良,20.0
唐山,2019-09-19,,49.0,优,17.0
唐山,2019-09-20,,78.0,良,46.0
唐山,2019-09-21,,133.0,轻度污染,95.0
唐山,2019-09-22,,75.0,良,47.0
唐山,2019-09-23,,74.0,良,38.0
唐山,2019-09-24,,59.0,良,24.0
唐山,2019-09-25,,60.0,良,24.0
唐山,2019-09-26,,74.0,良,38.0
唐山,2019-09-27,,83.0,良,57.0
唐山,2019-09-28,,110.0,轻度污染,80.0
唐山,2019-09-29,,125.0,轻度污染,85.0
唐山,2019-09-30,,104.0,轻度污染,70.0
唐山,2019-10-01,,85.0,良,56.0
唐山,2019-10-02,,82.0,良,57.0
唐山,2019-10-03,,95.0,良,69.0
唐山,2019-10-04,,41.0,优,17.0
唐山,2019-10-05,,32.0,优,13.0
唐山,2019-10-06,,53.0,良,29.0
唐山,2019-10-07,,66.0,良,44.0
唐山,2019-10-08,,47.0,优,19.0
唐山,2019-10-09,,69.0,良,35.0
唐山,2019-10-10,,62.0,良,44.0
唐山,2019-10-11,,75.0,良,39.0
唐山,2019-10-12,,66.0,良,25.0
唐山,2019-10-13,,59.0,良,28.0
唐山,2019-10-14,,45.0,优,23.0
唐山,2019-10-15,,61.0,良,33.0
唐山,2019-10-16,,67.0,良,43.0
唐山,2019-10-17,,68.0,良,47.0
唐山,2019-10-18,,91.0,良,67.0
唐山,2019-10-19,,197.0,中度污染,150.0
唐山,2019-10-20,,185.0,中度污染,131.0
唐山,2019-10-21,,62.0,良,24.0
唐山,2019-10-22,,88.0,良,47.0
唐山,2019-10-23,,167.0,中度污染,120.0
唐山,2019-10-24,,137.0,轻度污染,104.0
唐山,2019-10-25,,32.0,优,15.0
唐山,2019-10-26,,62.0,良,36.0
唐山,2019-10-27,,92.0,良,63.0
唐山,2019-10-28,,130.0,轻度污染,49.0
唐山,2019-10-29,,55.0,良,27.0
唐山,2019-10-30,,120.0,轻度污染,68.0
唐山,2019-10-31,,112.0,轻度污染,73.0
唐山,2019-11-01,,65.0,良,30.0
唐山,2019-11-02,,79.0,良,43.0
唐山,2019-11-03,,61.0,良,36.0
唐山,2019-11-04,,87.0,良,57.0
唐山,2019-11-05,,86.0,良,57.0
唐山,2019-11-06,,77.0,良,42.0
唐山,2019-11-07,,58.0,良,26.0
唐山,2019-11-08,,76.0,良,44.0
唐山,2019-11-09,,197.0,中度污染,153.0
唐山,2019-11-10,,97.0,良,65.0
唐山,2019-11-11,,54.0,良,23.0
唐山,2019-11-12,,78.0,良,46.0
唐山,2019-11-13,,64.0,良,27.0
唐山,2019-11-14,,78.0,良,36.0
唐山,2019-11-15,,77.0,良,41.0
唐山,2019-11-16,,74.0,良,42.0
唐山,2019-11-17,,95.0,良,54.0
唐山,2019-11-18,,73.0,良,21.0
唐山,2019-11-19,,57.0,良,23.0
唐山,2019-11-20,,105.0,轻度污染,67.0
唐山,2019-11-21,,185.0,中度污染,140.0
唐山,2019-11-22,,165.0,中度污染,125.0
唐山,2019-11-23,,135.0,轻度污染,102.0
唐山,2019-11-24,,59.0,良,33.0
唐山,2019-11-25,,50.0,优,19.0
唐山,2019-11-26,,74.0,良,51.0
唐山,2019-11-27,,59.0,良,30.0
唐山,2019-11-28,,70.0,良,37.0
唐山,2019-11-29,,119.0,轻度污染,87.0
唐山,2019-11-30,,142.0,轻度污染,108.0
唐山,2019-12-01,,50.0,优,29.0
唐山,2019-12-02,,36.0,优,16.0
唐山,2019-12-03,,66.0,良,40.0
唐山,2019-12-04,,78.0,良,54.0
唐山,2019-12-05,,68.0,良,45.0
唐山,2019-12-06,,80.0,良,55.0
唐山,2019-12-07,,136.0,轻度污染,103.0
唐山,2019-12-08,,191.0,中度污染,144.0
唐山,2019-12-09,,200.0,中度污染,152.0
唐山,2019-12-10,,237.0,重度污染,188.0
唐山,2019-12-11,,45.0,优,21.0
唐山,2019-12-12,,51.0,良,26.0
唐山,2019-12-13,,95.0,良,63.0
唐山,2019-12-14,,48.0,优,26.0
唐山,2019-12-15,,75.0,良,51.0
唐山,2019-12-16,,108.0,轻度污染,81.0
唐山,2019-12-17,,53.0,良,37.0
唐山,2019-12-18,,37.0,优,22.0
唐山,2019-12-19,,51.0,良,33.0
唐山,2019-12-20,,59.0,良,36.0
唐山,2019-12-21,,81.0,良,59.0
唐山,2019-12-22,,142.0,轻度污染,107.0
唐山,2019-12-23,,122.0,轻度污染,91.0
唐山,2019-12-24,,71.0,良,51.0
唐山,2019-12-25,,120.0,轻度污染,90.0
唐山,2019-12-26,,69.0,良,42.0
唐山,2019-12-27,,96.0,良,61.0
唐山,2019-12-28,,181.0,中度污染,138.0
唐山,2019-12-29,,169.0,中度污染,129.0
唐山,2019-12-30,,46.0,优,19.0
唐山,2019-12-31,,49.0,优,28.0
天津,2019-01-01,,79.0,良,55.0
天津,2019-01-02,,92.0,良,67.0
天津,2019-01-03,,148.0,轻度污染,111.0
天津,2019-01-04,,89.0,良,58.0
天津,2019-01-05,,48.0,优,23.0
天津,2019-01-06,,69.0,良,48.0
天津,2019-01-07,,82.0,良,54.0
天津,2019-01-08,,46.0,优,18.0
天津,2019-01-09,,61.0,良,38.0
天津,2019-01-10,,128.0,轻度污染,96.0
天津,2019-01-11,,240.0,重度污染,189.0
天津,2019-01-12,,261.0,重度污染,210.0
天津,2019-01-13,,254.0,重度污染,204.0
天津,2019-01-14,,236.0,重度污染,184.0
天津,2019-01-15,,63.0,良,17.0
天津,2019-01-16,,80.0,良,49.0
天津,2019-01-17,,109.0,轻度污染,81.0
天津,2019-01-18,,145.0,轻度污染,110.0
天津,2019-01-19,,99.0,良,69.0
天津,2019-01-20,,47.0,优,22.0
天津,2019-01-21,,89.0,良,63.0
天津,2019-01-22,,102.0,轻度污染,75.0
天津,2019-01-23,,73.0,良,47.0
天津,2019-01-24,,65.0,良,45.0
天津,2019-01-25,,58.0,良,32.0
天津,2019-01-26,,50.0,优,27.0
天津,2019-01-27,,110.0,轻度污染,82.0
天津,2019-01-28,,51.0,良,24.0
天津,2019-01-29,,113.0,轻度污染,83.0
天津,2019-01-30,,129.0,轻度污染,85.0
天津,2019-01-31,,44.0,优,23.0
天津,2019-02-01,,95.0,良,65.0
天津,2019-02-02,,128.0,轻度污染,96.0
天津,2019-02-03,,128.0,轻度污染,68.0
天津,2019-02-04,,119.0,轻度污染,74.0
天津,2019-02-05,,154.0,中度污染,111.0
天津,2019-02-06,,60.0,良,34.0
天津,2019-02-07,,42.0,优,16.0
天津,2019-02-08,,48.0,优,26.0
天津,2019-02-09,,40.0,优,21.0
天津,2019-02-10,,54.0,良,36.0
天津,2019-02-11,,115.0,轻度污染,86.0
天津,2019-02-12,,89.0,良,58.0
天津,2019-02-13,,62.0,良,43.0
天津,2019-02-14,,44.0,优,25.0
天津,2019-02-15,,50.0,优,25.0
天津,2019-02-16,,33.0,优,14.0
天津,2019-02-17,,37.0,优,19.0
天津,2019-02-18,,106.0,轻度污染,79.0
天津,2019-02-19,,151.0,中度污染,114.0
天津,2019-02-20,,144.0,轻度污染,108.0
天津,2019-02-21,,209.0,重度污染,162.0
天津,2019-02-22,,257.0,重度污染,209.0
天津,2019-02-23,,110.0,轻度污染,81.0
天津,2019-02-24,,199.0,中度污染,153.0
天津,2019-02-25,,74.0,良,51.0
天津,2019-02-26,,56.0,良,30.0
天津,2019-02-27,,81.0,良,58.0
天津,2019-02-28,,179.0,中度污染,138.0
天津,2019-03-01,,156.0,中度污染,118.0
天津,2019-03-02,,153.0,中度污染,116.0
天津,2019-03-03,,166.0,中度污染,125.0
天津,2019-03-04,,158.0,中度污染,119.0
天津,2019-03-05,,132.0,轻度污染,93.0
天津,2019-03-06,,56.0,良,19.0
天津,2019-03-07,,63.0,良,39.0
天津,2019-03-08,,72.0,良,51.0
天津,2019-03-09,,89.0,良,65.0
天津,2019-03-10,,85.0,良,62.0
天津,2019-03-11,,81.0,良,50.0
天津,2019-03-12,,43.0,优,15.0
天津,2019-03-13,,49.0,优,20.0
天津,2019-03-14,,58.0,良,29.0
天津,2019-03-15,,52.0,良,16.0
天津,2019-03-16,,67.0,良,36.0
天津,2019-03-17,,79.0,良,55.0
天津,2019-03-18,,108.0,轻度污染,81.0
天津,2019-03-19,,83.0,良,60.0
天津,2019-03-20,,87.0,良,64.0
天津,2019-03-21,,59.0,良,36.0
天津,2019-03-22,,62.0,良,40.0
天津,2019-03-23,,59.0,良,33.0
天津,2019-03-24,,71.0,良,48.0
天津,2019-03-25,,88.0,良,60.0
天津,2019-03-26,,96.0,良,70.0
天津,2019-03-27,,91.0,良,61.0
天津,2019-03-28,,58.0,良,34.0
天津,2019-03-29,,71.0,良,40.0
天津,2019-03-30,,63.0,良,33.0
天津,2019-03-31,,61.0,良,38.0
天津,2019-04-01,,65.0,良,42.0
天津,2019-04-02,,65.0,良,44.0
天津,2019-04-03,,72.0,良,50.0
天津,2019-04-04,,122.0,轻度污染,88.0
天津,2019-04-05,,211.0,重度污染,49.0
天津,2019-04-06,,79.0,良,43.0
天津,2019-04-07,,73.0,良,42.0
天津,2019-04-08,,63.0,良,35.0
天津,2019-04-09,,60.0,良,39.0
天津,2019-04-10,,66.0,良,45.0
天津,2019-04-11,,84.0,良,61.0
天津,2019-04-12,,98.0,良,73.0
天津,2019-04-13,,133.0,轻度污染,100.0
天津,2019-04-14,,69.0,良,38.0
天津,2019-04-15,,76.0,良,51.0
天津,2019-04-16,,91.0,良,67.0
天津,2019-04-17,,102.0,轻度污染,69.0
天津,2019-04-18,,117.0,轻度污染,51.0
天津,2019-04-19,,66.0,良,36.0
天津,2019-04-20,,71.0,良,47.0
天津,2019-04-21,,87.0,良,62.0
天津,2019-04-22,,104.0,轻度污染,77.0
天津,2019-04-23,,101.0,轻度污染,75.0
天津,2019-04-24,,73.0,良,41.0
天津,2019-04-25,,59.0,良,36.0
天津,2019-04-26,,68.0,良,45.0
天津,2019-04-27,,74.0,良,51.0
天津,2019-04-28,,77.0,良,56.0
天津,2019-04-29,,102.0,轻度污染,76.0
天津,2019-04-30,,98.0,良,66.0
天津,2019-05-01,,63.0,良,38.0
天津,2019-05-02,,67.0,良,44.0
天津,2019-05-03,,76.0,良,52.0
天津,2019-05-04,,79.0,良,55.0
天津,2019-05-05,,75.0,良,47.0
天津,2019-05-06,,64.0,良,39.0
天津,2019-05-07,,67.0,良,44.0
天津,2019-05-08,,87.0,良,63.0
天津,2019-05-09,,99.0,良,73.0
天津,2019-05-10,,82.0,良,59.0
天津,2019-05-11,,95.0,良,68.0
天津,2019-05-12,,154.0,中度污染,84.0
天津,2019-05-13,,81.0,良,50.0
天津,2019-05-14,,97.0,良,60.0
天津,2019-05-15,,98.0,良,63.0
天津,2019-05-16,,90.0,良,66.0
天津,2019-05-17,,83.0,良,60.0
天津,2019-05-18,,58.0,良,37.0
天津,2019-05-19,,75.0,良,46.0
天津,2019-05-20,,65.0,良,37.0
天津,2019-05-21,,64.0,良,39.0
天津,2019-05-22,,72.0,良,46.0
天津,2019-05-23,,99.0,良,58.0
天津,2019-05-24,,77.0,良,43.0
天津,2019-05-25,,82.0,良,53.0
天津,2019-05-26,,79.0,良,54.0
天津,2019-05-27,,58.0,良,35.0
天津,2019-05-28,,63.0,良,39.0
天津,2019-05-29,,86.0,良,51.0
天津,2019-05-30,,68.0,良,38.0
天津,2019-05-31,,60.0,良,33.0
天津,2019-06-01,,69.0,良,42.0
天津,2019-06-02,,84.0,良,54.0
天津,2019-06-03,,74.0,良,50.0
天津,2019-06-04,,72.0,良,52.0
天津,2019-06-05,,95.0,良,70.0
天津,2019-06-06,,92.0,良,68.0
天津,2019-06-07,,79.0,良,54.0
天津,2019-06-08,,77.0,良,50.0
天津,2019-06-09,,65.0,良,44.0
天津,2019-06-10,,71.0,良,45.0
天津,2019-06-11,,63.0,良,43.0
天津,2019-06-14,,79.0,良,52.0
天津,2019-06-15,,56.0,良,33.0
天津,2019-06-17,,52.0,良,32.0
天津,2019-06-18,,86.0,良,48.0
天津,2019-06-19,,78.0,良,57.0
天津,2019-06-20,,115.0,轻度污染,77.0
天津,2019-06-25,,89.0,良,48.0
天津,2019-06-26,,76.0,良,43.0
天津,2019-06-27,,85.0,良,48.0
天津,2019-06-28,,70.0,良,46.0
天津,2019-06-29,,79.0,良,53.0
天津,2019-06-30,,58.0,良,34.0
天津,2019-07-01,,63.0,良,39.0
天津,2019-07-02,,70.0,良,43.0
天津,2019-07-03,,75.0,良,40.0
天津,2019-07-04,,86.0,良,45.0
天津,2019-07-05,,82.0,良,51.0
天津,2019-07-06,,66.0,良,43.0
天津,2019-07-07,,63.0,良,42.0
天津,2019-07-12,,85.0,良,45.0
天津,2019-07-13,,80.0,良,48.0
天津,2019-07-14,,63.0,良,35.0
天津,2019-07-15,,73.0,良,35.0
天津,2019-07-16,,45.0,优,29.0
天津,2019-07-17,,92.0,良,68.0
天津,2019-07-18,,122.0,轻度污染,91.0
天津,2019-07-19,,39.0,优,23.0
天津,2019-07-20,,46.0,优,30.0
天津,2019-07-21,,111.0,轻度污染,73.0
天津,2019-07-22,,86.0,良,53.0
天津,2019-07-23,,67.0,良,35.0
天津,2019-07-24,,90.0,良,45.0
天津,2019-07-25,,63.0,良,35.0
天津,2019-07-26,,90.0,良,50.0
天津,2019-08-06,,71.0,良,50.0
天津,2019-08-07,,64.0,良,43.0
天津,2019-08-08,,72.0,良,49.0
