城市,日期,AQI,PM2.5,year,month,day,weekday,pm25_lag_1,pm25_lag_3,pm25_roll_7_mean
保定,2018-10-07,58.0,25.0,2018,10,7,6,49.0,60.0,45.714285714285715
保定,2018-10-08,76.0,41.0,2018,10,8,0,25.0,106.0,49.285714285714285
保定,2018-10-09,46.0,17.0,2018,10,9,1,41.0,49.0,48.42857142857143
保定,2018-10-10,50.0,23.0,2018,10,10,2,17.0,25.0,45.857142857142854
保定,2018-10-11,53.0,27.0,2018,10,11,3,23.0,41.0,41.142857142857146
保定,2018-10-12,94.0,62.0,2018,10,12,4,27.0,17.0,34.857142857142854
保定,2018-10-13,132.0,99.0,2018,10,13,5,62.0,23.0,42.0
保定,2018-10-14,177.0,134.0,2018,10,14,6,99.0,27.0,57.57142857142857
保定,2018-10-15,217.0,166.0,2018,10,15,0,134.0,62.0,75.42857142857143
保定,2018-10-16,130.0,97.0,2018,10,16,1,166.0,99.0,86.85714285714286
保定,2018-10-17,95.0,70.0,2018,10,17,2,97.0,134.0,93.57142857142857
保定,2018-10-18,89.0,65.0,2018,10,18,3,70.0,166.0,99.0
保定,2018-10-19,102.0,75.0,2018,10,19,4,65.0,97.0,100.85714285714286
保定,2018-10-20,104.0,77.0,2018,10,20,5,75.0,70.0,97.71428571428571
保定,2018-10-21,159.0,120.0,2018,10,21,6,77.0,65.0,95.71428571428571
保定,2018-10-22,160.0,113.0,2018,10,22,0,120.0,75.0,88.14285714285714
保定,2018-10-23,56.0,22.0,2018,10,23,1,113.0,77.0,77.42857142857143
保定,2018-10-24,93.0,63.0,2018,10,24,2,22.0,120.0,76.42857142857143
保定,2018-10-25,136.0,99.0,2018,10,25,3,63.0,113.0,81.28571428571429
保定,2018-10-26,49.0,14.0,2018,10,26,4,99.0,22.0,72.57142857142857
保定,2018-10-27,57.0,26.0,2018,10,27,5,14.0,63.0,65.28571428571429
保定,2018-10-28,41.0,13.0,2018,10,28,6,26.0,99.0,50.0
保定,2018-10-29,46.0,24.0,2018,10,29,0,13.0,14.0,37.285714285714285
保定,2018-10-30,77.0,53.0,2018,10,30,1,24.0,26.0,41.714285714285715
保定,2018-10-31,94.0,67.0,2018,10,31,2,53.0,13.0,42.285714285714285
保定,2018-11-01,146.0,110.0,2018,11,1,3,67.0,24.0,43.857142857142854
保定,2018-11-02,213.0,163.0,2018,11,2,4,110.0,53.0,65.14285714285714
保定,2018-11-03,219.0,171.0,2018,11,3,5,163.0,67.0,85.85714285714286
保定,2018-11-04,158.0,121.0,2018,11,4,6,171.0,110.0,101.28571428571429
保定,2018-11-05,39.0,26.0,2018,11,5,0,121.0,163.0,101.57142857142857
保定,2018-11-06,63.0,39.0,2018,11,6,1,26.0,171.0,99.57142857142857
保定,2018-11-07,82.0,56.0,2018,11,7,2,39.0,121.0,98.0
保定,2018-11-08,91.0,67.0,2018,11,8,3,56.0,26.0,91.85714285714286
保定,2018-11-09,101.0,74.0,2018,11,9,4,67.0,39.0,79.14285714285714
保定,2018-11-10,46.0,22.0,2018,11,10,5,74.0,56.0,57.857142857142854
保定,2018-11-11,78.0,53.0,2018,11,11,6,22.0,67.0,48.142857142857146
保定,2018-11-12,171.0,129.0,2018,11,12,0,53.0,74.0,62.857142857142854
保定,2018-11-13,230.0,180.0,2018,11,13,1,129.0,22.0,83.0
保定,2018-11-14,188.0,142.0,2018,11,14,2,180.0,53.0,95.28571428571429
保定,2018-11-15,158.0,119.0,2018,11,15,3,142.0,129.0,102.71428571428571
保定,2018-11-16,39.0,20.0,2018,11,16,4,119.0,180.0,95.0
保定,2018-11-17,93.0,68.0,2018,11,17,5,20.0,142.0,101.57142857142857
保定,2018-11-18,93.0,63.0,2018,11,18,6,68.0,119.0,103.0
保定,2018-11-19,137.0,103.0,2018,11,19,0,63.0,20.0,99.28571428571429
保定,2018-11-20,118.0,85.0,2018,11,20,1,103.0,68.0,85.71428571428571
保定,2018-11-21,82.0,57.0,2018,11,21,2,85.0,63.0,73.57142857142857
保定,2018-11-22,126.0,93.0,2018,11,22,3,57.0,103.0,69.85714285714286
保定,2018-11-23,140.0,105.0,2018,11,23,4,93.0,85.0,82.0
保定,2018-11-24,171.0,129.0,2018,11,24,5,105.0,57.0,90.71428571428571
保定,2018-11-25,243.0,193.0,2018,11,25,6,129.0,93.0,109.28571428571429
保定,2018-11-26,394.0,356.0,2018,11,26,0,193.0,105.0,145.42857142857142
保定,2018-11-27,301.0,229.0,2018,11,27,1,356.0,129.0,166.0
保定,2018-11-28,133.0,76.0,2018,11,28,2,229.0,193.0,168.71428571428572
保定,2018-11-29,123.0,71.0,2018,11,29,3,76.0,356.0,165.57142857142858
保定,2018-11-30,170.0,124.0,2018,11,30,4,71.0,229.0,168.28571428571428
保定,2018-12-01,234.0,183.0,2018,12,1,5,124.0,76.0,176.0
保定,2018-12-02,235.0,184.0,2018,12,2,6,183.0,71.0,174.71428571428572
保定,2018-12-03,181.0,92.0,2018,12,3,0,184.0,124.0,137.0
保定,2018-12-04,88.0,40.0,2018,12,4,1,92.0,183.0,110.0
保定,2018-12-05,120.0,84.0,2018,12,5,2,40.0,184.0,111.14285714285714
保定,2018-12-06,82.0,55.0,2018,12,6,3,84.0,92.0,108.85714285714286
保定,2018-12-07,47.0,27.0,2018,12,7,4,55.0,40.0,95.0
保定,2018-12-08,46.0,25.0,2018,12,8,5,27.0,84.0,72.42857142857143
保定,2018-12-09,109.0,80.0,2018,12,9,6,25.0,55.0,57.57142857142857
保定,2018-12-10,138.0,103.0,2018,12,10,0,80.0,27.0,59.142857142857146
保定,2018-12-11,101.0,72.0,2018,12,11,1,103.0,25.0,63.714285714285715
保定,2018-12-12,152.0,112.0,2018,12,12,2,72.0,80.0,67.71428571428571
保定,2018-12-13,165.0,124.0,2018,12,13,3,112.0,103.0,77.57142857142857
保定,2018-12-14,135.0,101.0,2018,12,14,4,124.0,72.0,88.14285714285714
保定,2018-12-15,203.0,156.0,2018,12,15,5,101.0,112.0,106.85714285714286
保定,2018-12-16,287.0,240.0,2018,12,16,6,156.0,124.0,129.71428571428572
保定,2018-12-17,70.0,37.0,2018,12,17,0,240.0,101.0,120.28571428571429
保定,2018-12-18,133.0,100.0,2018,12,18,1,37.0,156.0,124.28571428571429
保定,2018-12-19,149.0,112.0,2018,12,19,2,100.0,240.0,124.28571428571429
保定,2018-12-20,149.0,111.0,2018,12,20,3,112.0,37.0,122.42857142857143
保定,2018-12-21,165.0,124.0,2018,12,21,4,111.0,100.0,125.71428571428571
保定,2018-12-28,57.0,31.0,2018,12,28,4,124.0,112.0,107.85714285714286
保定,2018-12-29,145.0,107.0,2018,12,29,5,31.0,111.0,88.85714285714286
保定,2018-12-30,107.0,78.0,2018,12,30,6,107.0,124.0,94.71428571428571
保定,2018-12-31,109.0,81.0,2018,12,31,0,78.0,31.0,92.0
保定,2019-01-01,141.0,106.0,2019,1,1,1,81.0,107.0,91.14285714285714
保定,2019-01-02,244.0,194.0,2019,1,2,2,106.0,78.0,103.0
保定,2019-01-03,244.0,193.0,2019,1,3,3,194.0,81.0,112.85714285714286
保定,2019-01-04,158.0,119.0,2019,1,4,4,193.0,106.0,125.42857142857143
保定,2019-01-05,133.0,98.0,2019,1,5,5,119.0,194.0,124.14285714285714
保定,2019-01-06,179.0,137.0,2019,1,6,6,98.0,193.0,132.57142857142858
保定,2019-01-07,221.0,171.0,2019,1,7,0,137.0,119.0,145.42857142857142
保定,2019-01-08,176.0,137.0,2019,1,8,1,171.0,98.0,149.85714285714286
保定,2019-01-09,118.0,87.0,2019,1,9,2,137.0,137.0,134.57142857142858
保定,2019-01-10,202.0,156.0,2019,1,10,3,87.0,171.0,129.28571428571428
保定,2019-01-11,310.0,259.0,2019,1,11,4,156.0,137.0,149.28571428571428
保定,2019-01-12,430.0,400.0,2019,1,12,5,259.0,87.0,192.42857142857142
保定,2019-01-13,302.0,251.0,2019,1,13,6,400.0,156.0,208.71428571428572
保定,2019-01-14,375.0,328.0,2019,1,14,0,251.0,259.0,231.14285714285714
保定,2019-01-15,66.0,23.0,2019,1,15,1,328.0,400.0,214.85714285714286
保定,2019-01-16,102.0,74.0,2019,1,16,2,23.0,251.0,213.0
保定,2019-01-17,158.0,119.0,2019,1,17,3,74.0,328.0,207.71428571428572
保定,2019-01-18,216.0,166.0,2019,1,18,4,119.0,23.0,194.42857142857142
保定,2019-01-19,90.0,58.0,2019,1,19,5,166.0,74.0,145.57142857142858
保定,2019-01-20,97.0,69.0,2019,1,20,6,58.0,119.0,119.57142857142857
保定,2019-01-21,77.0,49.0,2019,1,21,0,69.0,166.0,79.71428571428571
保定,2019-01-22,130.0,94.0,2019,1,22,1,49.0,58.0,89.85714285714286
保定,2019-01-23,106.0,77.0,2019,1,23,2,94.0,69.0,90.28571428571429
保定,2019-01-24,99.0,73.0,2019,1,24,3,77.0,49.0,83.71428571428571
保定,2019-01-25,89.0,63.0,2019,1,25,4,73.0,94.0,69.0
保定,2019-01-26,147.0,110.0,2019,1,26,5,63.0,77.0,76.42857142857143
保定,2019-01-27,195.0,149.0,2019,1,27,6,110.0,73.0,87.85714285714286
保定,2019-01-28,190.0,149.0,2019,1,28,0,149.0,63.0,102.14285714285714
保定,2019-01-29,208.0,161.0,2019,1,29,1,149.0,110.0,111.71428571428571
保定,2019-01-30,168.0,116.0,2019,1,30,2,161.0,149.0,117.28571428571429
保定,2019-01-31,51.0,26.0,2019,1,31,3,116.0,149.0,110.57142857142857
保定,2019-02-01,94.0,61.0,2019,2,1,4,26.0,161.0,110.28571428571429
保定,2019-02-02,159.0,119.0,2019,2,2,5,61.0,116.0,111.57142857142857
保定,2019-02-03,171.0,116.0,2019,2,3,6,119.0,26.0,106.85714285714286
保定,2019-02-04,119.0,71.0,2019,2,4,0,116.0,61.0,95.71428571428571
保定,2019-02-05,168.0,128.0,2019,2,5,1,71.0,119.0,91.0
保定,2019-02-06,91.0,64.0,2019,2,6,2,128.0,116.0,83.57142857142857
保定,2019-02-07,65.0,39.0,2019,2,7,3,64.0,71.0,85.42857142857143
保定,2019-02-08,61.0,39.0,2019,2,8,4,39.0,128.0,82.28571428571429
保定,2019-02-09,64.0,44.0,2019,2,9,5,39.0,64.0,71.57142857142857
保定,2019-02-10,98.0,72.0,2019,2,10,6,44.0,39.0,65.28571428571429
保定,2019-02-11,176.0,133.0,2019,2,11,0,72.0,39.0,74.14285714285714
保定,2019-02-12,111.0,81.0,2019,2,12,1,133.0,44.0,67.42857142857143
保定,2019-02-13,60.0,41.0,2019,2,13,2,81.0,72.0,64.14285714285714
保定,2019-02-14,79.0,57.0,2019,2,14,3,41.0,133.0,66.71428571428571
保定,2019-02-15,103.0,74.0,2019,2,15,4,57.0,81.0,71.71428571428571
保定,2019-02-16,60.0,42.0,2019,2,16,5,74.0,41.0,71.42857142857143
保定,2019-02-17,124.0,93.0,2019,2,17,6,42.0,57.0,74.42857142857143
保定,2019-02-18,157.0,119.0,2019,2,18,0,93.0,74.0,72.42857142857143
保定,2019-02-19,220.0,171.0,2019,2,19,1,119.0,42.0,85.28571428571429
保定,2019-02-20,315.0,264.0,2019,2,20,2,171.0,93.0,117.14285714285714
保定,2019-02-21,293.0,242.0,2019,2,21,3,264.0,119.0,143.57142857142858
保定,2019-02-22,335.0,284.0,2019,2,22,4,242.0,171.0,173.57142857142858
保定,2019-02-23,298.0,247.0,2019,2,23,5,284.0,264.0,202.85714285714286
保定,2019-02-24,245.0,199.0,2019,2,24,6,247.0,242.0,218.0
保定,2019-02-25,113.0,84.0,2019,2,25,0,199.0,284.0,213.0
保定,2019-02-26,68.0,45.0,2019,2,26,1,84.0,247.0,195.0
保定,2019-02-27,101.0,74.0,2019,2,27,2,45.0,199.0,167.85714285714286
保定,2019-02-28,232.0,184.0,2019,2,28,3,74.0,84.0,159.57142857142858
保定,2019-03-01,299.0,248.0,2019,3,1,4,184.0,45.0,154.42857142857142
保定,2019-03-02,226.0,179.0,2019,3,2,5,248.0,74.0,144.71428571428572
保定,2019-03-03,174.0,132.0,2019,3,3,6,179.0,184.0,135.14285714285714
保定,2019-03-04,179.0,136.0,2019,3,4,0,132.0,248.0,142.57142857142858
保定,2019-03-05,139.0,100.0,2019,3,5,1,136.0,179.0,150.42857142857142
保定,2019-03-06,49.0,17.0,2019,3,6,2,100.0,132.0,142.28571428571428
保定,2019-03-07,67.0,40.0,2019,3,7,3,17.0,136.0,121.71428571428571
保定,2019-03-08,89.0,61.0,2019,3,8,4,40.0,100.0,95.0
保定,2019-03-09,86.0,63.0,2019,3,9,5,61.0,17.0,78.42857142857143
保定,2019-03-10,124.0,92.0,2019,3,10,6,63.0,40.0,72.71428571428571
保定,2019-03-11,72.0,42.0,2019,3,11,0,92.0,61.0,59.285714285714285
保定,2019-03-12,44.0,12.0,2019,3,12,1,42.0,63.0,46.714285714285715
保定,2019-03-13,45.0,17.0,2019,3,13,2,12.0,92.0,46.714285714285715
保定,2019-03-14,48.0,22.0,2019,3,14,3,17.0,42.0,44.142857142857146
保定,2019-03-15,51.0,17.0,2019,3,15,4,22.0,12.0,37.857142857142854
保定,2019-03-16,67.0,37.0,2019,3,16,5,17.0,17.0,34.142857142857146
保定,2019-03-17,78.0,49.0,2019,3,17,6,37.0,22.0,28.0
保定,2019-03-18,104.0,75.0,2019,3,18,0,49.0,17.0,32.714285714285715
保定,2019-03-19,104.0,71.0,2019,3,19,1,75.0,37.0,41.142857142857146
保定,2019-03-20,76.0,52.0,2019,3,20,2,71.0,49.0,46.142857142857146
保定,2019-03-21,47.0,15.0,2019,3,21,3,52.0,75.0,45.142857142857146
保定,2019-03-22,47.0,19.0,2019,3,22,4,15.0,71.0,45.42857142857143
保定,2019-03-23,46.0,14.0,2019,3,23,5,19.0,52.0,42.142857142857146
保定,2019-03-24,70.0,34.0,2019,3,24,6,14.0,15.0,40.0
保定,2019-03-25,70.0,38.0,2019,3,25,0,34.0,19.0,34.714285714285715
保定,2019-03-26,81.0,49.0,2019,3,26,1,38.0,14.0,31.571428571428573
保定,2019-03-27,123.0,82.0,2019,3,27,2,49.0,34.0,35.857142857142854
保定,2019-03-28,47.0,19.0,2019,3,28,3,82.0,38.0,36.42857142857143
保定,2019-03-29,62.0,25.0,2019,3,29,4,19.0,49.0,37.285714285714285
保定,2019-03-30,43.0,11.0,2019,3,30,5,25.0,82.0,36.857142857142854
保定,2019-03-31,50.0,21.0,2019,3,31,6,11.0,19.0,35.0
保定,2019-04-01,55.0,27.0,2019,4,1,0,21.0,25.0,33.42857142857143
保定,2019-04-02,65.0,35.0,2019,4,2,1,27.0,11.0,31.428571428571427
保定,2019-04-03,77.0,48.0,2019,4,3,2,35.0,21.0,26.571428571428573
保定,2019-04-04,118.0,83.0,2019,4,4,3,48.0,27.0,35.714285714285715
保定,2019-04-05,176.0,42.0,2019,4,5,4,83.0,35.0,38.142857142857146
保定,2019-04-06,100.0,26.0,2019,4,6,5,42.0,48.0,40.285714285714285
保定,2019-04-07,76.0,37.0,2019,4,7,6,26.0,83.0,42.57142857142857
保定,2019-04-08,61.0,25.0,2019,4,8,0,37.0,42.0,42.285714285714285
保定,2019-04-09,40.0,22.0,2019,4,9,1,25.0,26.0,40.42857142857143
保定,2019-04-10,60.0,39.0,2019,4,10,2,22.0,37.0,39.142857142857146
保定,2019-04-11,62.0,39.0,2019,4,11,3,39.0,25.0,32.857142857142854
保定,2019-04-12,88.0,63.0,2019,4,12,4,39.0,22.0,35.857142857142854
保定,2019-04-13,110.0,80.0,2019,4,13,5,63.0,39.0,43.57142857142857
保定,2019-04-14,58.0,17.0,2019,4,14,6,80.0,39.0,40.714285714285715
保定,2019-04-15,72.0,34.0,2019,4,15,0,17.0,63.0,42.0
保定,2019-04-16,84.0,50.0,2019,4,16,1,34.0,80.0,46.0
保定,2019-04-17,97.0,59.0,2019,4,17,2,50.0,17.0,48.857142857142854
保定,2019-04-18,150.0,43.0,2019,4,18,3,59.0,34.0,49.42857142857143
保定,2019-04-19,51.0,16.0,2019,4,19,4,43.0,50.0,42.714285714285715
保定,2019-04-20,57.0,30.0,2019,4,20,5,16.0,59.0,35.57142857142857
保定,2019-04-21,89.0,62.0,2019,4,21,6,30.0,43.0,42.0
保定,2019-04-22,114.0,81.0,2019,4,22,0,62.0,16.0,48.714285714285715
保定,2019-04-23,86.0,63.0,2019,4,23,1,81.0,30.0,50.57142857142857
保定,2019-04-24,61.0,41.0,2019,4,24,2,63.0,62.0,48.0
保定,2019-04-25,40.0,13.0,2019,4,25,3,41.0,81.0,43.714285714285715
保定,2019-04-26,49.0,21.0,2019,4,26,4,13.0,63.0,44.42857142857143
保定,2019-04-27,54.0,32.0,2019,4,27,5,21.0,41.0,44.714285714285715
保定,2019-04-28,59.0,41.0,2019,4,28,6,32.0,13.0,41.714285714285715
保定,2019-04-29,121.0,91.0,2019,4,29,0,41.0,21.0,43.142857142857146
保定,2019-04-30,108.0,55.0,2019,4,30,1,91.0,32.0,42.0
保定,2019-05-01,49.0,13.0,2019,5,1,2,55.0,41.0,38.0
保定,2019-05-02,70.0,27.0,2019,5,2,3,13.0,91.0,40.0
保定,2019-05-03,91.0,39.0,2019,5,3,4,27.0,55.0,42.57142857142857
保定,2019-05-04,95.0,43.0,2019,5,4,5,39.0,13.0,44.142857142857146
保定,2019-05-05,89.0,38.0,2019,5,5,6,43.0,27.0,43.714285714285715
保定,2019-05-06,61.0,19.0,2019,5,6,0,38.0,39.0,33.42857142857143
保定,2019-05-07,65.0,29.0,2019,5,7,1,19.0,43.0,29.714285714285715
保定,2019-05-08,86.0,53.0,2019,5,8,2,29.0,38.0,35.42857142857143
保定,2019-05-09,76.0,40.0,2019,5,9,3,53.0,19.0,37.285714285714285
保定,2019-05-10,97.0,47.0,2019,5,10,4,40.0,29.0,38.42857142857143
保定,2019-05-11,94.0,42.0,2019,5,11,5,47.0,53.0,38.285714285714285
保定,2019-05-12,95.0,54.0,2019,5,12,6,42.0,40.0,40.57142857142857
保定,2019-05-13,60.0,15.0,2019,5,13,0,54.0,47.0,40.0
保定,2019-05-14,83.0,38.0,2019,5,14,1,15.0,42.0,41.285714285714285
保定,2019-05-15,121.0,55.0,2019,5,15,2,38.0,54.0,41.57142857142857
保定,2019-05-16,88.0,45.0,2019,5,16,3,55.0,15.0,42.285714285714285
保定,2019-05-17,104.0,55.0,2019,5,17,4,45.0,38.0,43.42857142857143
保定,2019-05-18,59.0,33.0,2019,5,18,5,55.0,55.0,42.142857142857146
保定,2019-05-19,70.0,24.0,2019,5,19,6,33.0,45.0,37.857142857142854
保定,2019-05-20,47.0,10.0,2019,5,20,0,24.0,55.0,37.142857142857146
保定,2019-05-21,62.0,19.0,2019,5,21,1,10.0,33.0,34.42857142857143
保定,2019-05-22,78.0,22.0,2019,5,22,2,19.0,24.0,29.714285714285715
保定,2019-05-23,114.0,27.0,2019,5,23,3,22.0,10.0,27.142857142857142
保定,2019-05-24,86.0,26.0,2019,5,24,4,27.0,19.0,23.0
保定,2019-05-25,118.0,45.0,2019,5,25,5,26.0,22.0,24.714285714285715
保定,2019-05-26,65.0,37.0,2019,5,26,6,45.0,27.0,26.571428571428573
保定,2019-05-27,47.0,10.0,2019,5,27,0,37.0,26.0,26.571428571428573
保定,2019-05-28,64.0,15.0,2019,5,28,1,10.0,45.0,26.0
保定,2019-05-29,98.0,25.0,2019,5,29,2,15.0,37.0,26.428571428571427
保定,2019-05-30,80.0,19.0,2019,5,30,3,25.0,10.0,25.285714285714285
保定,2019-05-31,52.0,13.0,2019,5,31,4,19.0,15.0,23.428571428571427
保定,2019-06-01,81.0,27.0,2019,6,1,5,13.0,25.0,20.857142857142858
保定,2019-06-02,110.0,44.0,2019,6,2,6,27.0,19.0,21.857142857142858
保定,2019-06-03,92.0,26.0,2019,6,3,0,44.0,13.0,24.142857142857142
保定,2019-06-04,82.0,40.0,2019,6,4,1,26.0,27.0,27.714285714285715
保定,2019-06-05,73.0,48.0,2019,6,5,2,40.0,44.0,31.0
保定,2019-06-06,55.0,32.0,2019,6,6,3,48.0,26.0,32.857142857142854
保定,2019-06-07,86.0,50.0,2019,6,7,4,32.0,40.0,38.142857142857146
保定,2019-06-08,87.0,34.0,2019,6,8,5,50.0,48.0,39.142857142857146
保定,2019-06-09,55.0,12.0,2019,6,9,6,34.0,32.0,34.57142857142857
保定,2019-06-10,72.0,18.0,2019,6,10,0,12.0,50.0,33.42857142857143
保定,2019-06-11,76.0,36.0,2019,6,11,1,18.0,34.0,32.857142857142854
保定,2019-06-14,69.0,34.0,2019,6,14,4,36.0,12.0,30.857142857142858
保定,2019-06-15,82.0,38.0,2019,6,15,5,34.0,18.0,31.714285714285715
保定,2019-06-17,57.0,23.0,2019,6,17,0,38.0,36.0,27.857142857142858
保定,2019-06-18,90.0,45.0,2019,6,18,1,23.0,34.0,29.428571428571427
保定,2019-06-19,87.0,55.0,2019,6,19,2,45.0,38.0,35.57142857142857
保定,2019-06-20,89.0,51.0,2019,6,20,3,55.0,23.0,40.285714285714285
保定,2019-06-25,115.0,35.0,2019,6,25,1,51.0,45.0,40.142857142857146
保定,2019-06-26,121.0,39.0,2019,6,26,2,35.0,55.0,40.857142857142854
保定,2019-06-27,115.0,41.0,2019,6,27,3,39.0,51.0,41.285714285714285
保定,2019-06-28,110.0,38.0,2019,6,28,4,41.0,35.0,43.42857142857143
保定,2019-06-29,88.0,45.0,2019,6,29,5,38.0,39.0,43.42857142857143
保定,2019-06-30,54.0,11.0,2019,6,30,6,45.0,41.0,37.142857142857146
保定,2019-07-01,67.0,15.0,2019,7,1,0,11.0,38.0,32.0
保定,2019-07-02,93.0,25.0,2019,7,2,1,15.0,45.0,30.571428571428573
保定,2019-07-03,97.0,29.0,2019,7,3,2,25.0,11.0,29.142857142857142
保定,2019-07-04,124.0,38.0,2019,7,4,3,29.0,15.0,28.714285714285715
保定,2019-07-05,91.0,30.0,2019,7,5,4,38.0,25.0,27.571428571428573
保定,2019-07-06,46.0,25.0,2019,7,6,5,30.0,29.0,24.714285714285715
保定,2019-07-07,46.0,18.0,2019,7,7,6,25.0,38.0,25.714285714285715
保定,2019-07-12,78.0,38.0,2019,7,12,4,18.0,30.0,29.0
保定,2019-07-13,92.0,41.0,2019,7,13,5,38.0,25.0,31.285714285714285
保定,2019-07-14,70.0,26.0,2019,7,14,6,41.0,18.0,30.857142857142858
保定,2019-07-15,86.0,40.0,2019,7,15,0,26.0,38.0,31.142857142857142
保定,2019-07-16,67.0,33.0,2019,7,16,1,40.0,41.0,31.571428571428573
保定,2019-07-17,60.0,39.0,2019,7,17,2,33.0,26.0,33.57142857142857
保定,2019-07-18,85.0,57.0,2019,7,18,3,39.0,40.0,39.142857142857146
保定,2019-07-19,98.0,69.0,2019,7,19,4,57.0,33.0,43.57142857142857
保定,2019-07-20,66.0,45.0,2019,7,20,5,69.0,39.0,44.142857142857146
保定,2019-07-21,90.0,58.0,2019,7,21,6,45.0,57.0,48.714285714285715
保定,2019-07-22,71.0,52.0,2019,7,22,0,58.0,69.0,50.42857142857143
保定,2019-07-23,46.0,22.0,2019,7,23,1,52.0,45.0,48.857142857142854
保定,2019-07-24,69.0,32.0,2019,7,24,2,22.0,58.0,47.857142857142854
保定,2019-07-25,56.0,26.0,2019,7,25,3,32.0,52.0,43.42857142857143
保定,2019-07-26,78.0,36.0,2019,7,26,4,26.0,22.0,38.714285714285715
保定,2019-08-06,56.0,31.0,2019,8,6,1,36.0,32.0,36.714285714285715
保定,2019-08-07,55.0,26.0,2019,8,7,2,31.0,26.0,32.142857142857146
保定,2019-08-08,67.0,40.0,2019,8,8,3,26.0,36.0,30.428571428571427
保定,2019-08-09,62.0,36.0,2019,8,9,4,40.0,31.0,32.42857142857143
保定,2019-08-10,51.0,29.0,2019,8,10,5,36.0,26.0,32.0
保定,2019-08-11,40.0,25.0,2019,8,11,6,29.0,40.0,31.857142857142858
保定,2019-08-21,67.0,40.0,2019,8,21,2,25.0,36.0,32.42857142857143
保定,2019-08-22,49.0,23.0,2019,8,22,3,40.0,29.0,31.285714285714285
保定,2019-08-23,49.0,21.0,2019,8,23,4,23.0,25.0,30.571428571428573
保定,2019-08-24,48.0,23.0,2019,8,24,5,21.0,40.0,28.142857142857142
保定,2019-08-25,59.0,33.0,2019,8,25,6,23.0,23.0,27.714285714285715
保定,2019-08-26,89.0,66.0,2019,8,26,0,33.0,21.0,33.0
保定,2019-08-27,64.0,41.0,2019,8,27,1,66.0,23.0,35.285714285714285
保定,2019-08-28,38.0,13.0,2019,8,28,2,41.0,33.0,31.428571428571427
保定,2019-09-01,59.0,24.0,2019,9,1,6,13.0,66.0,31.571428571428573
保定,2019-09-02,81.0,37.0,2019,9,2,0,24.0,41.0,33.857142857142854
保定,2019-09-03,86.0,48.0,2019,9,3,1,37.0,13.0,37.42857142857143
保定,2019-09-04,73.0,42.0,2019,9,4,2,48.0,24.0,38.714285714285715
保定,2019-09-05,70.0,34.0,2019,9,5,3,42.0,37.0,34.142857142857146
保定,2019-09-06,84.0,46.0,2019,9,6,4,34.0,48.0,34.857142857142854
保定,2019-09-07,81.0,42.0,2019,9,7,5,46.0,42.0,39.0
保定,2019-09-08,92.0,44.0,2019,9,8,6,42.0,34.0,41.857142857142854
保定,2019-09-09,92.0,57.0,2019,9,9,0,44.0,46.0,44.714285714285715
保定,2019-09-10,42.0,29.0,2019,9,10,1,57.0,42.0,42.0
保定,2019-09-11,33.0,18.0,2019,9,11,2,29.0,44.0,38.57142857142857
保定,2019-09-12,41.0,21.0,2019,9,12,3,18.0,57.0,36.714285714285715
保定,2019-09-13,42.0,28.0,2019,9,13,4,21.0,29.0,34.142857142857146
保定,2019-09-14,39.0,19.0,2019,9,14,5,28.0,18.0,30.857142857142858
保定,2019-09-15,53.0,25.0,2019,9,15,6,19.0,21.0,28.142857142857142
保定,2019-09-16,56.0,31.0,2019,9,16,0,25.0,28.0,24.428571428571427
保定,2019-09-17,74.0,46.0,2019,9,17,1,31.0,19.0,26.857142857142858
保定,2019-09-18,63.0,31.0,2019,9,18,2,46.0,25.0,28.714285714285715
保定,2019-09-19,56.0,21.0,2019,9,19,3,31.0,31.0,28.714285714285715
保定,2019-09-20,71.0,39.0,2019,9,20,4,21.0,46.0,30.285714285714285
保定,2019-09-21,102.0,64.0,2019,9,21,5,39.0,31.0,36.714285714285715
保定,2019-09-22,105.0,69.0,2019,9,22,6,64.0,21.0,43.0
保定,2019-09-23,104.0,66.0,2019,9,23,0,69.0,39.0,48.0
保定,2019-09-24,66.0,29.0,2019,9,24,1,66.0,64.0,45.57142857142857
保定,2019-09-25,64.0,24.0,2019,9,25,2,29.0,69.0,44.57142857142857
保定,2019-09-26,75.0,40.0,2019,9,26,3,24.0,66.0,47.285714285714285
保定,2019-09-27,66.0,32.0,2019,9,27,4,40.0,29.0,46.285714285714285
保定,2019-09-28,73.0,40.0,2019,9,28,5,32.0,24.0,42.857142857142854
保定,2019-09-29,89.0,55.0,2019,9,29,6,40.0,40.0,40.857142857142854
保定,2019-09-30,85.0,52.0,2019,9,30,0,55.0,32.0,38.857142857142854
保定,2019-10-01,68.0,40.0,2019,10,1,1,52.0,40.0,40.42857142857143
保定,2019-10-02,78.0,45.0,2019,10,2,2,40.0,55.0,43.42857142857143
保定,2019-10-03,98.0,60.0,2019,10,3,3,45.0,52.0,46.285714285714285
保定,2019-10-04,41.0,29.0,2019,10,4,4,60.0,40.0,45.857142857142854
保定,2019-10-05,25.0,14.0,2019,10,5,5,29.0,45.0,42.142857142857146
保定,2019-10-06,50.0,31.0,2019,10,6,6,14.0,60.0,38.714285714285715
保定,2019-10-07,61.0,42.0,2019,10,7,0,31.0,29.0,37.285714285714285
保定,2019-10-08,39.0,20.0,2019,10,8,1,42.0,14.0,34.42857142857143
